id,genre,track_name,artist_name,valence,energy,acousticness,danceability,liveness,loudness,tempo,speechiness,time_signature,key,instrumentalness,mood_encoded,mood
0Ketr9du9SbrbfpgBYe0SL,swedish,Mayhem,Lorentz & Sakarias,0.881,0.934,0.0139,0.635,0.437,-6.072,133.021,0.0568,4,11,0.0425,1,Energetic
0zK07rJr8kgXBcNwkSNVnJ,swedish,Namnet Va Näääkish,Näääk,0.64,0.66,0.0464,0.933,0.318,-6.833,126.051,0.164,4,10,0.0,2,Happy
76XraHqTrC1UpFJTgzDxx2,swedish,Inget stoppar oss nu,BlackJack,0.881,0.952,0.461,0.567,0.0664,-2.314,75.844,0.0382,3,2,0.0,2,Happy
4631mfG095c6jsRvk3yvKp,swedish,Kärlek Vid Sista Ögonkastet,Maskinen,0.59,0.723,0.0219,0.71,0.148,-6.167,134.005,0.0562,4,0,6.09e-06,1,Energetic
4QQg6DXsx6G3lv3W4A15CZ,synth-pop,Recover,CHVRCHES,0.18,0.631,0.00604,0.421,0.322,-5.155,170.045,0.0537,4,7,0.0,1,Energetic
4Jv7lweGIUOFQ7Oq2AtAh9,synth-pop,I Follow Rivers - The Magician Remix,Lykke Li,0.306,0.696,0.0234,0.786,0.0839,-5.796,121.974,0.0428,4,9,0.0019,2,Happy
0GO8y8jQk1PkHzS31d699N,synth-pop,Tongue Tied,Grouplove,0.371,0.936,0.00847,0.56,0.161,-5.835,112.96,0.0439,4,3,0.0,1,Energetic
6Z8R6UsFuGXGtiIxiD8ISb,synth-pop,Safe And Sound,Capital Cities,0.766,0.819,0.000176,0.655,0.104,-4.852,117.956,0.0316,5,0,0.00374,2,Happy
4c9WmjVlQMr0s1IjbYO52Z,synth-pop,My Number,Foals,0.825,0.744,0.0319,0.639,0.466,-8.377,128.047,0.0368,4,6,0.000458,2,Happy
4VbDJMkAX3dWNBdn3KH6Wx,synth-pop,Helena Beat,Foster The People,0.736,0.876,0.0127,0.67,0.109,-4.905,126.968,0.0536,4,5,0.00302,1,Energetic
47muNlVTjDtQfyUqDaiFlN,synth-pop,Go,Grimes,0.279,0.796,0.0107,0.621,0.0719,-6.179,140.012,0.0327,4,8,0.187,2,Happy
2AGP16NS5LsvnskU9PdafD,synth-pop,Warriors,Imagine Dragons,0.307,0.823,0.0815,0.26,0.204,-6.216,78.772,0.069,4,4,0.00223,1,Energetic
1K66si1ZELsRZzg7m7mcps,synth-pop,Shut Up and Dance,WALK THE MOON,0.632,0.88,0.00607,0.579,0.268,-3.154,128.047,0.0633,4,1,1.16e-06,1,Energetic
7EYWEwJyai7udNmqvRPsZM,synth-pop,Blame (feat. John Newman),Calvin Harris,0.367,0.859,0.0282,0.412,0.404,-4.096,127.931,0.085,4,0,0.00766,1,Energetic
70AoHzwXbJBdz3DZ5fSDfY,synth-pop,Habits (Stay High),Tove Lo,0.421,0.712,0.0557,0.691,0.0896,-3.421,110.007,0.0327,4,5,2.73e-05,2,Happy
3sesq9P6ndjuqaq5om7sxT,synth-pop,I Put A Spell On You,Annie Lennox,0.299,0.366,0.442,0.567,0.12,-8.013,174.014,0.0359,3,2,1.23e-05,3,Sad
5imUTBF35uIoABlV9g9da2,synth-pop,Fall In Love,Phantogram,0.265,0.859,0.0484,0.337,0.203,-3.189,188.049,0.106,4,2,0.0,1,Energetic
5bSZ7X47NVL7hPO3a4HpF1,synth-pop,Elephant,Tame Impala,0.509,0.556,0.529,0.591,0.256,-6.724,122.987,0.0384,4,2,0.133,3,Sad
3PmtL3TjmNIQ3AejB7HCk8,synth-pop,Never Say Never,Basement Jaxx,0.65,0.789,0.00779,0.753,0.325,-7.469,126.008,0.0274,4,8,0.111,2,Happy
7w87IxuO7BDcJ3YUqCyMTT,synth-pop,Pumped Up Kicks,Foster The People,0.965,0.71,0.145,0.733,0.0956,-5.849,127.975,0.0292,4,5,0.115,2,Happy
5nWbbQ0sIEabqPxAdqmh66,synth-pop,Sweet Disposition,Various Artists,0.347,0.804,0.078,0.54,0.115,-7.112,129.088,0.0425,4,2,0.171,2,Happy
3AZTnuWAFCLEhz5NM1OrJE,synth-pop,Bulletproof,Various Artists,0.42,0.847,0.0014,0.702,0.138,-5.512,126.792,0.0493,4,11,1.73e-05,1,Energetic
3G6hD9B2ZHOsgf4WfNu7X1,synth-pop,Team,Lorde,0.416,0.578,0.167,0.69,0.305,-7.436,99.961,0.0929,4,6,0.0,2,Happy
78J9MBkAoqfvyeEpQKJDzD,synth-pop,Step,Vampire Weekend,0.624,0.724,0.591,0.624,0.101,-7.113,78.008,0.101,4,10,7.79e-06,2,Happy
0QMK2WVjKy3iKdqajgDB1P,synth-pop,Strong,London Grammar,0.297,0.397,0.737,0.57,0.082,-11.091,78.013,0.0322,4,10,3.54e-05,3,Sad
4P6n0udLAnmCNXVcobYbsK,synth-pop,Oblivion,Grimes,0.486,0.529,0.115,0.697,0.0895,-8.838,155.974,0.0338,4,2,0.901,0,Calm
2FPhrljMmrp3SdfTOMJcVr,synth-pop,Our Love,Caribou,0.458,0.496,0.125,0.727,0.104,-10.742,125.002,0.0433,4,10,0.889,0,Calm
77sVUchtzjpetfDZC9L59d,synth-pop,Complètement fou,Yelle,0.512,0.506,0.0986,0.823,0.577,-5.516,126.052,0.0966,4,0,0.000503,2,Happy
7tqG3RAo8h9pHxCJFn7bZb,synth-pop,Alive,Empire of the Sun,0.388,0.882,0.108,0.523,0.0684,-3.093,119.947,0.0364,4,5,1.07e-06,1,Energetic
2WfaOiMkCvy7F5fcp2zZ8L,synth-pop,Take on Me,a-ha,0.876,0.902,0.018,0.573,0.0928,-7.638,84.412,0.054,4,6,0.00125,2,Happy
6jrMVRReY24qzCfe1BRrww,synth-pop,What You Know,Two Door Cinema Club,0.814,0.763,0.000728,0.556,0.071,-3.952,138.986,0.0413,4,6,6.79e-06,1,Energetic
7dpOCuGJOlxDhEouNQNCBM,synth-pop,Can't Do Without You,Caribou,0.508,0.403,0.767,0.693,0.793,-9.036,128.002,0.0475,4,0,0.781,3,Sad
3LygB73wJZlok3J7ZIUIqb,synth-pop,Feels Like We Only Go Backwards,Tame Impala,0.556,0.901,0.0243,0.288,0.116,-2.319,150.07,0.0539,4,2,0.474,1,Energetic
3a2tuvXCHbW5nuUckuHkKT,synth-pop,Little Talks,Of Monsters and Men,0.421,0.757,0.0206,0.445,0.146,-5.177,102.878,0.0322,4,1,0.0,2,Happy
0GHAYoQ1dlZSKImNyoi3kB,synth-pop,Boum Boum Boum,MIKA,0.726,0.786,0.373,0.74,0.129,-5.767,107.039,0.0935,4,0,0.0,2,Happy
6t6oULCRS6hnI7rm0h5gwl,synth-pop,Some Nights,fun.,0.392,0.738,0.0178,0.672,0.0927,-7.045,107.938,0.0506,4,0,6.75e-05,2,Happy
3VZQshi4COChhXaz7cLP02,synth-pop,I Love It (feat. Charli XCX),Icona Pop,0.838,0.905,0.00855,0.714,0.146,-2.663,125.927,0.0289,4,8,2.55e-05,1,Energetic
2zyz614fJRrqQXW1q0sY1c,synth-pop,Girls,The 1975,0.898,0.911,0.00395,0.662,0.473,-4.985,108.025,0.0531,4,11,0.00125,1,Energetic
5Az8KU81g2aLBbJN67F2CI,synth-pop,Mind Over Matter,Young the Giant,0.293,0.763,0.000501,0.466,0.0973,-4.448,154.914,0.0318,4,0,0.0,1,Energetic
7JbHx1w8yllNESuyp9SYv3,synth-pop,Personal Jesus - Acoustic,Depeche Mode,0.349,0.266,0.918,0.667,0.136,-16.339,138.178,0.0362,4,9,0.284,3,Sad
32I8vEvwsUXTst1QSsmpSR,synth-pop,Trainwreck 1979 - Moulder Mix with in/out fades,Death From Above 1979,0.304,0.934,2.1e-05,0.522,0.253,-5.03,135.052,0.0617,4,5,0.00399,1,Energetic
3VzRBOVcABRjlIhu11OQn5,synth-pop,Queen,Perfume Genius,0.13,0.54,0.21,0.419,0.188,-4.936,131.924,0.0294,4,1,0.0454,3,Sad
05SBRd4fXgn8FX7bf8BCAE,synth-pop,I Need Your Love (feat. Ellie Goulding),Calvin Harris,0.58,0.869,0.41,0.695,0.237,-5.066,124.989,0.0483,4,8,0.0,2,Happy
48O0GrGJWml3DzHhC5sJ7a,synth-pop,Karma Chameleon,Boy George,0.934,0.577,0.186,0.676,0.148,-12.031,91.98,0.0365,4,10,0.0,2,Happy
4Eeh0fFkvqYhUWIrGR9MOU,synth-pop,Extraordinary (feat. Sharna Bass),Clean Bandit,0.124,0.825,0.171,0.715,0.0871,-5.322,126.962,0.0348,4,0,5.56e-06,1,Energetic
71jGGLe5VtEHjIk5dU2W3S,synth-pop,Red Eyes,The War On Drugs,0.467,0.815,0.00871,0.464,0.162,-6.371,161.845,0.0368,4,10,0.201,2,Happy
1YLJVmuzeM2YSUkCCaTNUB,synth-pop,Dog Days Are Over,Florence + The Machine,0.245,0.81,0.0416,0.492,0.117,-5.315,149.954,0.0847,4,7,0.00379,1,Energetic
2qeESyQyH7MRHCBotCQsNq,synth-pop,Hungry Like the Wolf,Duran Duran,0.605,0.888,0.0252,0.664,0.216,-5.161,127.369,0.067,4,7,0.0,1,Energetic
67wABU4SjBlnDHB0KiU3HL,synth-pop,Flaws,Bastille,0.41,0.657,0.405,0.57,0.0723,-6.987,144.247,0.0356,4,8,1.86e-06,2,Happy
5Fli1xRi01bvCjsZvKWro0,synth-pop,Houdini,Foster The People,0.764,0.908,0.00762,0.632,0.167,-3.511,110.024,0.0458,4,8,0.000172,1,Energetic
6EtKP3jSSSVZCcPfm3COXS,synth-pop,Dangerous,Various Artists,0.946,0.529,0.00952,0.756,0.0812,-6.027,102.99,0.0393,4,0,0.0115,2,Happy
38tKqQuqodiUYOsw6HWyeQ,synth-pop,Break the Rules,Charli XCX,0.818,0.926,0.0305,0.676,0.0771,-2.244,124.019,0.0425,4,0,0.000658,1,Energetic
0t2QiRkpag0fAgs9zuCPlH,synth-pop,Disparate Youth,Santigold,0.548,0.931,0.0131,0.642,0.215,-4.142,152.005,0.0417,4,1,0.825,2,Happy
5fpZBXuorlUCC9SP6LVuw3,synth-pop,West Coast,Lana Del Rey,0.461,0.591,0.194,0.527,0.0907,-7.664,123.167,0.0396,4,6,0.0194,3,Sad
2JmN4pKWei2n7tvzb1U9Au,tango,Canaro En Paris,Juan D'Arienzo,0.779,0.617,0.827,0.636,0.0684,-5.919,131.935,0.0492,4,9,0.836,3,Sad
4KTmKPa5NFjfOgwfCba01O,tango,Oh Daddy,Fleetwood Mac,0.448,0.206,0.529,0.563,0.0929,-17.564,138.201,0.034,4,2,2.42e-05,3,Sad
2RIiDjtODqc8v4DxDSFAuV,tango,El Llorón,Electrocutango,0.612,0.598,0.046,0.638,0.0778,-9.287,157.954,0.071,4,9,0.45,2,Happy
5J0xs5XVKyCghN71SWTdAp,tango,Los Mareados,Adriana Varela,0.451,0.253,0.899,0.407,0.114,-12.265,94.438,0.0359,4,4,5.25e-06,3,Sad
6OzrsxvfdFD1ZWEOgTfCnr,tango,Balada Para Un Loco,Roberto Goyeneche,0.525,0.462,0.763,0.424,0.975,-12.205,86.571,0.65,3,8,4.62e-06,3,Sad
3opyAuz2prdkIUJzEcjk4k,tango,La Yumba - Instrumental,Osvaldo Pugliese,0.833,0.302,0.913,0.793,0.18,-9.826,121.067,0.0874,4,9,0.915,0,Calm
5P87bu5gefqiNBTcWccpAe,tango,Republica Argentina,Astor Piazzolla,0.788,0.458,0.99,0.398,0.185,-10.917,100.568,0.0504,1,4,0.463,3,Sad
2U9hn4i7NfzxVYCHexc8pK,tango,A La Gran Muñeca,Francisco Canaro,0.77,0.411,0.918,0.611,0.0727,-7.967,140.803,0.111,4,9,0.00581,2,Happy
4MNEliVdiIY6HLvpxQSMX3,tango,Madreselva,Carlos Gardel,0.38,0.106,0.991,0.703,0.0973,-12.106,110.36,0.149,4,1,0.0,3,Sad
0ecxUJDq6pTj1AO8w5kxme,tango,Hopeinen kuu - Guarda che luna,Olavi Virta,0.442,0.367,0.976,0.444,0.0951,-9.573,99.853,0.0308,3,9,0.00351,3,Sad
238Gr3vDBcQtdeTH8E9a8F,tango,Tu Intimo Secreto,Carlos Di Sarli,0.442,0.322,0.993,0.505,0.199,-11.738,119.529,0.0523,4,10,0.00356,3,Sad
1uzFEyKFCrwiYNdR6gPXab,tango,Shall We Dance?,Various Artists,0.397,0.547,0.000169,0.733,0.136,-11.192,117.984,0.0344,4,7,0.493,2,Happy
4CEYDgQyM5WvwFeujGCNFu,tango,Remembrance,Astor Piazzolla,0.148,0.247,0.843,0.2,0.239,-14.073,78.057,0.0319,4,9,0.701,3,Sad
24iyAzkN2IS1U7hnJ1PC7U,tango,El Penado 14,Various Artists,0.682,0.321,0.993,0.509,0.127,-7.016,61.903,0.044,4,2,0.902,0,Calm
5zTvRrhPIxGJXIqMpSJjFr,tango,A La Gran Muñeca,Rodolfo Biagi Y Su Orquesta Tipica,0.603,0.236,0.796,0.749,0.0767,-8.242,61.053,0.0541,4,9,0.781,3,Sad
08E7P5GXZMgSslfaAKyrmK,tango,Sä kuulut päivään jokaiseen,Various Artists,0.692,0.395,0.836,0.596,0.117,-8.181,115.085,0.033,4,9,0.0,3,Sad
2Dl1WkQalyicRQKa35GEfK,tango,La Cumparsita,Gotan Project,0.821,0.139,0.897,0.722,0.107,-21.184,55.98,0.251,5,8,0.363,3,Sad
2gu80xBrCVwq6YWXBFl4q1,tango,Tarde gris,Carlos Gardel,0.846,0.451,0.962,0.716,0.0984,-8.532,123.918,0.182,3,2,0.00325,2,Happy
4ORG0c77Hs9gyL22LkXMMi,tango,Tiempos Viejos,Francisco Canaro,0.702,0.279,0.989,0.787,0.281,-9.442,116.335,0.0646,4,2,0.0435,3,Sad
5uypKbIhndBnQ6CLZjTkhD,tango,Addicted,Waldeck,0.741,0.653,0.466,0.85,0.0793,-5.471,137.954,0.0713,4,9,0.00764,2,Happy
2fkh3NjbpqIxG5rkXL47wM,tango,Arrabal - Haaksman & Haaksman Remix,Various Artists,0.589,0.684,0.00796,0.883,0.276,-7.71,104.043,0.141,4,8,0.00923,2,Happy
1iKVDnBTqmZErf96ldGrZe,tango,Tusk,Fleetwood Mac,0.96,0.623,0.237,0.614,0.452,-17.032,180.512,0.0775,4,0,0.726,2,Happy
0fWvlSc6ZDPeRO84qxRdDL,tango,Naranjo en Flor (with Atilio Stampone y su Orquesta Tipica),Roberto Goyeneche,0.29,0.387,0.853,0.471,0.188,-8.278,115.182,0.0577,4,5,9.14e-06,3,Sad
1qTCHNWklkFzlznLQduse2,tango,Buenos Aires,Carlos Gardel,0.435,0.17,0.971,0.578,0.157,-13.124,109.047,0.122,4,4,0.000198,3,Sad
6EhFZYbZSXgZPWKQJhBfiP,tango,El Once - 2ª Versión,Carlos Di Sarli,0.514,0.35,0.804,0.667,0.0584,-7.01,116.479,0.0367,4,4,0.884,3,Sad
6hbgkzitrc8YicELhJfgmM,tango,Junto A La Aurora,Otros Aires,0.555,0.513,0.283,0.643,0.219,-6.243,83.992,0.0381,4,2,0.0,3,Sad
0kEEsRySfKfAdPnKRl6MSN,tango,Santa María - del Buen Ayre 2,Gotan Project,0.395,0.853,0.0527,0.694,0.983,-5.936,118.292,0.0751,4,9,0.0293,2,Happy
29ScLkrdNCldefdFPz5af5,tango,El Anden,Bajofondo,0.75,0.699,0.193,0.804,0.348,-5.391,94.993,0.0966,4,2,0.00296,2,Happy
7oglJ6SNfcubTYfr517Cje,tango,Barrio Reo,Carlos Gardel,0.771,0.282,0.995,0.549,0.268,-16.774,129.018,0.0548,4,6,0.756,0,Calm
2MpzQgvW0TTC3D3bfcCQlP,tango,Pa' Lo Que Te Va a Durar,Roberto Goyeneche,0.623,0.34,0.909,0.516,0.219,-10.378,116.703,0.0556,4,2,0.0,3,Sad
6O4h6jJrAcizZAewnJi3b7,tango,Big Man Dancing,Otros Aires,0.887,0.825,0.101,0.852,0.0705,-5.843,110.014,0.031,4,8,0.506,2,Happy
3XC3hyra8fbJis0MeEFf8z,tango,De antano,Various Artists,0.859,0.566,0.923,0.691,0.0901,-8.457,117.051,0.0401,4,11,0.66,2,Happy
5uMxMad35MkxedLatmtcGY,tango,Tu Pálida Voz,Carlos Di Sarli,0.555,0.377,0.992,0.347,0.239,-9.942,173.578,0.0629,3,9,0.0044,3,Sad
72vlfYfbvGZq9Bli1Ikgs8,tango,Silueta Porteña,Juan D'Arienzo,0.876,0.521,0.986,0.671,0.117,-7.434,91.411,0.0797,4,4,0.161,2,Happy
5J6GRyiFCAFJnzFBX63Ur6,tango,Hipn' Fueye,Various Artists,0.571,0.659,0.125,0.563,0.436,-11.866,90.022,0.0312,4,7,0.662,3,Sad
6k3i3RRVM4nNEvddgxMMgi,tango,Querer,Cirque du Soleil,0.305,0.202,0.843,0.338,0.243,-11.952,104.845,0.0316,4,2,2.26e-06,3,Sad
7j6SFxOpTEdip118teN71c,tango,Mentías,Juan D'Arienzo,0.846,0.296,0.978,0.786,0.242,-10.056,109.787,0.0953,4,10,0.746,3,Sad
3CU1QxqgHe7lYjMh27EWpa,tango,Pata Ancha - Instrumental,Osvaldo Pugliese,0.324,0.304,0.793,0.516,0.365,-11.102,117.991,0.0415,4,2,0.0328,3,Sad
3rEqCiOr8YzjRf9jFlnU3P,tango,El Cantor de Buenos Aires (with Orquesta Tipica Porteña),Roberto Goyeneche,0.793,0.469,0.817,0.531,0.209,-7.749,99.868,0.0792,4,9,0.0,3,Sad
0udbGmhqsy2A9I3RRjTZfa,tango,Ilusión Azul,Various Artists,0.915,0.578,0.933,0.69,0.0713,-6.32,112.168,0.0388,1,0,0.0379,2,Happy
5GflzuPZ3ZfvAaAnsJA7Kb,tango,La morocha,Juan D Arienzo canta Alberto Echague,0.713,0.356,0.971,0.746,0.107,-9.431,129.88,0.0528,4,2,0.0184,3,Sad
43snYjmkJRKsYPK112RSha,tango,Diferente,Gotan Project,0.191,0.688,0.129,0.652,0.707,-10.845,115.023,0.0413,4,4,0.71,2,Happy
6OaMIaLcyu433yRsAGiGLp,tango,Estampa de varon,Various Artists,0.879,0.63,0.94,0.671,0.111,-6.674,104.016,0.0582,4,5,0.00219,2,Happy
7dgo0Wa23tUziplcNwY3WE,tango,Big Man Dancing (Remix by Vivi Pedraglio),Otros Aires,0.588,0.8,0.0078,0.838,0.109,-4.407,130.022,0.208,4,2,0.011,1,Energetic
4aWjjLRcDA0uTeisuBDOIH,tango,En Esta Tarde Gris (with Leopoldo Federico y Su Orquesta),Julio Sosa,0.482,0.529,0.848,0.479,0.393,-8.296,115.016,0.0758,4,7,0.000927,3,Sad
7MsbP1igBzCrN8SQok4g3n,tango,Acuerdate de Mi,Carlos Di Sarli,0.707,0.383,0.989,0.31,0.141,-9.726,180.269,0.0688,3,7,1.64e-06,3,Sad
3qyx6h4cCuHpCcTYFSMKeb,tango,Desde El Alma,Juan D'Arienzo,0.59,0.506,0.465,0.698,0.181,-9.284,97.244,0.0589,1,7,0.697,3,Sad
4cVxrvY2lMzlwHm4fNgEhv,tango,Tiernamente,Astor Piazzolla,0.491,0.516,0.761,0.427,0.382,-6.223,119.505,0.0402,4,5,0.0338,3,Sad
170RJ3CN1Ss8fQbCnHMhVJ,tango,Viejo porton,Rodolfo Biagi,0.9,0.348,0.978,0.574,0.0945,-14.937,111.934,0.0679,4,9,0.392,3,Sad
1hfe1OTdIY9tJYJ06vnL6G,tango,Button Up Your Overcoat (excerpt),Various Artists,0.909,0.104,0.989,0.449,0.279,-24.374,175.09,0.0402,4,2,0.942,0,Calm
2KpqVE0AuyI3gGERKuWT6r,techno,Hungry Hearts - Radio Edit,Nause,0.377,0.82,0.0102,0.651,0.0649,-5.451,127.956,0.0324,4,7,0.00601,1,Energetic
2lBpN5CZ3zLyVIPejUhN6Y,techno,Smack My Bitch Up,The Prodigy,0.247,0.993,0.00334,0.603,0.11,-4.516,136.223,0.142,4,10,0.629,1,Energetic
4YnAKHP8pUPeaOov12tljh,techno,The Whistle Song,DJ Aligator,0.903,0.913,0.00144,0.834,0.108,-7.28,139.982,0.0354,4,11,0.00466,2,Happy
1A3XPibNuMPTbTWlPgRfTD,techno,All I Ask of You (feat. Pennybirdrabbit),Skrillex,0.696,0.909,0.0173,0.774,0.0739,-2.89,126.977,0.0365,4,9,0.121,1,Energetic
3H3cOQ6LBLSvmcaV7QkZEu,techno,Aerodynamic,Daft Punk,0.135,0.911,0.329,0.624,0.0727,-7.482,122.902,0.0524,4,7,0.861,2,Happy
0ltBH1JNzSvQJPjJpvTu9B,techno,Whistle,Flo Rida,0.75,0.933,0.0199,0.754,0.297,-5.786,103.992,0.0448,4,0,0.0,1,Energetic
5W9OWL9fs1FnTVuVJpjOV4,techno,Decisions,Borgore,0.558,0.911,0.00224,0.552,0.344,-1.652,139.979,0.069,4,7,0.0,1,Energetic
1qZMPmpD1jDcOA7gZ6TCde,techno,One (Your Name) - Radio Edit,Swedish House Mafia,0.636,0.673,0.0132,0.733,0.16,-6.572,125.061,0.0333,4,9,0.0049,2,Happy
6D5pfooPP6hi99RaXjkDsP,techno,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813,0.0138,0.567,0.125,-5.744,126.044,0.0581,4,1,9.03e-06,1,Energetic
3xcv3R9LGJkprp0EOQvdNt,techno,Everyday - Netsky Remix,Rusko,0.102,0.933,0.000346,0.327,0.245,-4.981,173.92,0.0739,4,2,0.891,2,Happy
2w2GduKshRATrsoGJ3MZuc,techno,Here We Go,Swedish House Mafia,0.182,0.965,1.85e-05,0.605,0.0669,-3.882,128.015,0.0473,4,0,0.87,2,Happy
75pQCdE5Cdwcl4xMbftzoZ,techno,Hi Friend!,deadmau5,0.396,0.738,0.00183,0.744,0.0544,-11.046,127.999,0.387,4,7,0.00257,2,Happy
7nPMEaHqwvkdJD7Y8Yb7iJ,techno,All Around The World [ Feat. Collagen Girl ],Groove Sisters Media,0.78,0.979,0.0745,0.614,0.147,-8.045,131.983,0.0319,4,6,0.000471,2,Happy
5Muk08hnvAKtf0MDHqIq5j,techno,Hold On - Sub Focus Remix,Various Artists,0.0393,0.931,0.00601,0.377,0.169,-4.758,173.995,0.0397,4,7,0.00845,1,Energetic
7yUolETfcL5eB96wCp5Jfh,techno,Give Me All Your Luvin' - Party Rock Remix,Madonna,0.635,0.81,0.0327,0.648,0.35,-3.74,131.009,0.065,4,11,2.4e-06,1,Energetic
6io32OJG2Ux35ofM61dBdR,techno,Feel It In My Bones,Tiësto,0.233,0.881,0.0741,0.543,0.117,-5.237,129.99,0.114,4,0,1.11e-06,1,Energetic
4IdiGMOzEYXOh2897XOV8i,techno,Touch It / Technologic,Daft Punk,0.233,0.545,0.00494,0.52,0.464,-12.67,121.78,0.158,4,11,0.285,3,Sad
41KPpw0EZCytxNkmEMJVgr,techno,One - Radio Edit,Swedish House Mafia,0.622,0.781,0.0075,0.802,0.147,-6.564,125.026,0.0368,4,0,0.825,2,Happy
5xnLp83K91G0Qi9zPtOSnG,techno,Pika Girl,S3RL,0.523,0.991,0.0123,0.592,0.361,-1.827,175.047,0.144,4,1,3.8e-06,1,Energetic
1NeKfsLZAOo4fQHJqbBcms,techno,Afterhours - Original Mix,deadmau5 / Melleefresh,0.137,0.941,7.64e-05,0.715,0.66,-5.488,127.996,0.0502,4,9,0.605,1,Energetic
28O4PwkH8bzARStxeL4pxL,techno,Sexy Bitch (feat. Akon),David Guetta,0.853,0.633,0.0744,0.815,0.148,-4.99,130.016,0.0486,4,11,0.000287,2,Happy
4XcU3nURfW7wog7CdfpgM1,techno,Rolling Stones T-Shirt - Radio Edit,Dada Life,0.284,0.662,0.000539,0.693,0.0803,-6.155,127.964,0.0576,3,10,0.00222,1,Energetic
2ABpuao3ZbTjP2cSiX9KZc,techno,The Prime Time of Your Life,Daft Punk,0.0987,0.507,4.51e-05,0.503,0.288,-7.243,128.606,0.181,4,9,0.514,2,Happy
67awxiNHNyjMXhVgsHuIrs,techno,Turn Down for What,DJ Snake,0.0815,0.799,0.00107,0.818,0.057,-4.1,100.014,0.156,4,1,0.128,1,Energetic
22jO4YuEjn2N556hZjILXA,techno,Here I Am (Single Edit),Special D.,0.341,0.994,0.0797,0.69,0.24,-4.041,139.07,0.292,4,7,4.79e-06,1,Energetic
34o2xJAVNTzoYN0o2Sd6sW,techno,Big Boss,Doctor P,0.0267,0.983,2.08e-05,0.553,0.379,-2.426,139.932,0.0382,4,1,0.52,1,Energetic
4IwnNqIML38mYMXGKVsScD,techno,Voodoo People (Pendulum Mix),The Prodigy,0.512,0.963,0.000129,0.446,0.192,-5.553,173.993,0.0657,4,1,0.84,2,Happy
0qgjqIhMU3cs58aoWfbKrv,techno,Faxing Berlin - Original Mix,deadmau5,0.598,0.601,0.0148,0.8,0.118,-8.719,127.997,0.0711,4,2,0.859,2,Happy
1RJZLVGpBG9nNZiHRQSWTp,techno,Recess,Skrillex,0.132,0.93,0.0236,0.658,0.578,-2.912,104.018,0.141,4,5,0.0,1,Energetic
3giW5O939lZznuJ4GFfPcG,techno,No Beef - Radio Edit,Afrojack,0.474,0.726,0.103,0.716,0.0665,-5.674,127.937,0.0388,4,11,0.229,2,Happy
3L9RIFcNF9IDGPRE96EO7N,techno,The Rhythm of the Night,Various Artists,0.799,0.805,0.000232,0.69,0.095,-11.522,127.808,0.0336,4,5,0.739,2,Happy
149zx56uRggqDtJxDzO84m,techno,Oui Mais Non,Joris Delacroix,0.487,0.426,0.0315,0.798,0.0943,-9.826,128.014,0.0455,4,2,0.88,0,Calm
0bg6otrW5gxNnlCqrCrXyd,techno,Dynamite,Taio Cruz,0.818,0.804,0.00332,0.754,0.0329,-3.177,119.968,0.0853,4,4,0.0,1,Energetic
6HNGXmc7A14zeeWTj4gzz8,techno,Watercolour - Full Version; Single,Pendulum,0.197,0.925,0.000134,0.392,0.306,-4.329,174.05,0.145,4,5,0.0649,1,Energetic
3BOxTOcXtgx1URkMJZK1YS,techno,Spitfire,Porter Robinson,0.0376,0.687,0.0146,0.581,0.117,-7.936,140.044,0.034,4,1,0.698,2,Happy
64zjna5dIuO7s9FCDXQMmI,techno,Heads Will Roll - A-Trak Remix,Yeah Yeah Yeahs,0.779,0.607,0.00743,0.738,0.0701,-3.933,131.983,0.0845,4,8,0.315,1,Energetic
0wP3e5PzSxafy2TRtlayq9,techno,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,0.757,0.82,0.0655,0.65,0.215,-10.9,135.982,0.0356,4,5,0.00274,2,Happy
16nSuaoBbkw41J5SfA5var,techno,Boom - Video Edit,ItaloBrothers,0.335,0.768,0.0198,0.557,0.126,-7.116,149.989,0.0389,4,11,7.14e-06,2,Happy
4TF26GFEddjYFqizwDQRw8,techno,The 16th Hour,deadmau5,0.0611,0.758,0.294,0.68,0.119,-13.701,129.945,0.0395,4,7,0.897,0,Calm
0fFHjnqpSpV8XuWyCKf6XU,techno,Silvia - Robotberget Remix,Miike Snow,0.0374,0.892,0.0131,0.697,0.299,-3.358,125.015,0.0592,4,7,0.025,1,Energetic
6yhIBBWFMZmB2bS7I8xyXh,techno,Weekend has come (Original Mix),DJ Roxx,0.864,0.998,0.000293,0.542,0.351,-4.842,142.945,0.0442,4,0,0.0051,1,Energetic
6iYQ7v2bpK2kSRZbRfmTRE,techno,Dancing In My Head,Eric Turner,0.229,0.717,0.00536,0.519,0.112,-5.135,125.078,0.0455,4,4,0.0,1,Energetic
2tW2Kn1IGFFVfRVnQE2UaQ,techno,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,Ivan Gough,0.376,0.831,0.0435,0.51,0.346,-4.514,128.025,0.0606,4,7,3.14e-06,1,Energetic
1iNeZGJsoC0D7ZyJTdIbDS,techno,Technologic,Daft Punk,0.633,0.516,0.000369,0.812,0.0991,-6.963,127.498,0.224,4,9,1.09e-05,2,Happy
